C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_144.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_144.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_144.jpg,0,0,0,1.900836E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_213.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_213.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_213.jpg,0,0,0,4.203642E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_281.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_281.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_281.jpg,0,0,0,4.476191E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_356.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_356.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_356.jpg,0,0,0,5.383199E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_431.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_431.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_431.jpg,0,0,0,7.202356E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_506.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_506.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_506.jpg,0,0,0,2.256719E-05
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_573.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_573.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_573.jpg,0,0,0,0.0001061195
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_646.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_646.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_646.jpg,0,0.1355304,0,0.02086109
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_718.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_718.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_718.jpg,0,0.3313825,0,0.2280362
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_788.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_788.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_788.jpg,0,0.5629632,0,0.6719702
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_857.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_857.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_857.jpg,0,0.7484913,0,1.147425
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_930.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_930.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_930.jpg,0,0.9906007,0,2.014205
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_51_998.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_51_998.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_51_998.jpg,0,1,0,2.726246
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_52_068.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_52_068.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_52_068.jpg,0,1,0,3.664156
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_52_137.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_52_137.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_52_137.jpg,0,1,0,4.368858
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_52_206.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_52_206.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_52_206.jpg,0,1,0,5.299401
C:\Users\Panaligan\Desktop\dataset\IMG\center_2021_11_30_18_11_52_273.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\left_2021_11_30_18_11_52_273.jpg,C:\Users\Panaligan\Desktop\dataset\IMG\right_2021_11_30_18_11_52_273.jpg,0,1,0,5.992719
